count	time	from	to	dataset	dpt	mlt
46	1996.5000199999999	ZM	BW	locrisk527.2	treedater	IQ-TREE
47	2004.3410099999999	ZM	ZA	locrisk527.2	treedater	IQ-TREE
48	2009.57114	ZM	SE	locrisk527.2	treedater	IQ-TREE
49	2002.49981	ZM	TZ	locrisk527.2	treedater	IQ-TREE
50	2007.49991	ZM	MW	locrisk527.2	treedater	IQ-TREE
51	2006.6971799999999	ZM	TZ	locrisk527.2	treedater	IQ-TREE
52	1998.5000299999999	ZM	ZA	locrisk527.2	treedater	IQ-TREE
53	2000.49982	ZM	BW	locrisk527.2	treedater	IQ-TREE
54	1990.3328899999999	ZM	ZA	locrisk527.2	treedater	IQ-TREE
55	1967.57699	ZM	BW	locrisk527.2	treedater	IQ-TREE
56	2003.49981	ZM	TZ	locrisk527.2	treedater	IQ-TREE
57	2005.4998000000001	ZM	KE	locrisk527.2	treedater	IQ-TREE
58	2006.0286699999999	ZM	TZ	locrisk527.2	treedater	IQ-TREE
59	1970.8096599999999	ZM	SN	locrisk527.2	treedater	IQ-TREE
60	2015.5852399999999	ZM	ZA	locrisk527.2	treedater	IQ-TREE
61	2000.5	ZM	ZA	locrisk527.2	treedater	IQ-TREE
62	1967.3923199999999	ZM	MW	locrisk527.2	treedater	IQ-TREE
63	2001.4998000000001	ZM	BW	locrisk527.2	treedater	IQ-TREE
64	1961.46765	ZM	SE	locrisk527.2	treedater	IQ-TREE
65	2009.4998000000001	SE	ET	locrisk527.2	treedater	IQ-TREE
66	1999.5	SE	IL	locrisk527.2	treedater	IQ-TREE
67	2009.4998000000001	SE	ET	locrisk527.2	treedater	IQ-TREE
68	2009.4997899999998	SE	ET	locrisk527.2	treedater	IQ-TREE
69	2002.5	SE	YE	locrisk527.2	treedater	IQ-TREE
70	1958.7819399999998	ZM	TZ	locrisk527.2	treedater	IQ-TREE
71	2008.11916	ZM	MW	locrisk527.2	treedater	IQ-TREE
72	1999.49982	ZM	BW	locrisk527.2	treedater	IQ-TREE
73	2008.86058	ZM	MW	locrisk527.2	treedater	IQ-TREE
74	2003.97389	ZM	TZ	locrisk527.2	treedater	IQ-TREE
75	2001.49982	ZM	BW	locrisk527.2	treedater	IQ-TREE
76	1953.1906300000001	ZM	ZA	locrisk527.2	treedater	IQ-TREE
77	2012.5000299999999	ZA	SE	locrisk527.2	treedater	IQ-TREE
78	2000.49982	ZA	BW	locrisk527.2	treedater	IQ-TREE
79	2003.5000199999999	ZA	GE	locrisk527.2	treedater	IQ-TREE
80	1961.3413599999999	ZA	BW	locrisk527.2	treedater	IQ-TREE
81	2011.5000199999999	BW	ZM	locrisk527.2	treedater	IQ-TREE
82	2010.49982	BW	MW	locrisk527.2	treedater	IQ-TREE
83	1978.6701	ZA	TZ	locrisk527.2	treedater	IQ-TREE
84	2016.66112	ZA	BE	locrisk527.2	treedater	IQ-TREE
85	2009.60024	ZA	ZM	locrisk527.2	treedater	IQ-TREE
86	2002.50001	ZA	TZ	locrisk527.2	treedater	IQ-TREE
87	2013.49982	ZA	SE	locrisk527.2	treedater	IQ-TREE
88	2012.49981	ZA	SE	locrisk527.2	treedater	IQ-TREE
89	2001.5000299999999	ZA	TZ	locrisk527.2	treedater	IQ-TREE
90	2014.5000199999999	ZA	US	locrisk527.2	treedater	IQ-TREE
91	2010.68622	ZA	ZM	locrisk527.2	treedater	IQ-TREE
92	2007.9298899999999	ZA	ES	locrisk527.2	treedater	IQ-TREE
93	2008.3580400000001	ZA	ES	locrisk527.2	treedater	IQ-TREE
94	2008.9770699999999	ES	NG	locrisk527.2	treedater	IQ-TREE
95	2009.0572999999999	ZA	ZM	locrisk527.2	treedater	IQ-TREE
96	1995.49982	ZA	IN	locrisk527.2	treedater	IQ-TREE
97	1998.5000199999999	ZA	BW	locrisk527.2	treedater	IQ-TREE
98	2007.49982	ZA	SE	locrisk527.2	treedater	IQ-TREE
99	2011.49982	ZA	DE	locrisk527.2	treedater	IQ-TREE
100	2009.5000299999999	ZA	MW	locrisk527.2	treedater	IQ-TREE
101	2008.7704200000001	ZA	MW	locrisk527.2	treedater	IQ-TREE
102	2010.63417	ZA	NG	locrisk527.2	treedater	IQ-TREE
103	1995.2917499999999	ZA	MW	locrisk527.2	treedater	IQ-TREE
104	1996.5000299999999	ZA	BW	locrisk527.2	treedater	IQ-TREE
105	2003.49982	ZA	ZM	locrisk527.2	treedater	IQ-TREE
106	2005.0272499999999	ZA	TZ	locrisk527.2	treedater	IQ-TREE
107	1997.49981	ZA	BW	locrisk527.2	treedater	IQ-TREE
108	1996.5000199999999	ZA	BW	locrisk527.2	treedater	IQ-TREE
109	2001.83412	ZA	ZM	locrisk527.2	treedater	IQ-TREE
110	1958.95335	ZA	IN	locrisk527.2	treedater	IQ-TREE
111	2015.49982	IN	PK	locrisk527.2	treedater	IQ-TREE
112	2015.49983	IN	SE	locrisk527.2	treedater	IQ-TREE
113	2015.7656899999999	IN	BE	locrisk527.2	treedater	IQ-TREE
114	2008.19857	IN	CN	locrisk527.2	treedater	IQ-TREE
115	1974.7851000000001	IN	NP	locrisk527.2	treedater	IQ-TREE
116	1993.5000299999999	NP	IN	locrisk527.2	treedater	IQ-TREE
117	2013.49983	IN	SE	locrisk527.2	treedater	IQ-TREE
118	1999.58233	IN	MM	locrisk527.2	treedater	IQ-TREE
119	1983.27997	IN	CN	locrisk527.2	treedater	IQ-TREE
120	2006.79817	ZA	ZM	locrisk527.2	treedater	IQ-TREE
121	1962.0544600000001	ZA	TZ	locrisk527.2	treedater	IQ-TREE
122	1954.83187	ZA	BW	locrisk527.2	treedater	IQ-TREE
123	1956.6942300000001	BW	ZM	locrisk527.2	treedater	IQ-TREE
124	2000.49982	ZM	ZA	locrisk527.2	treedater	IQ-TREE
125	1974.53208	ZM	ZA	locrisk527.2	treedater	IQ-TREE
126	1961.2157500000001	ZM	TZ	locrisk527.2	treedater	IQ-TREE
127	1958.8121100000001	BW	TZ	locrisk527.2	treedater	IQ-TREE
128	2008.0916500000001	BW	MW	locrisk527.2	treedater	IQ-TREE
129	2005.5684200000001	BW	ZA	locrisk527.2	treedater	IQ-TREE
130	2005.8725299999999	BW	ZA	locrisk527.2	treedater	IQ-TREE
131	2004.74711	BW	ZA	locrisk527.2	treedater	IQ-TREE
132	2001.5000399999999	BW	DK	locrisk527.2	treedater	IQ-TREE
133	2006.5554999999999	BW	ZM	locrisk527.2	treedater	IQ-TREE
134	1973.40825	BW	SO	locrisk527.2	treedater	IQ-TREE
135	2012.49983	SO	SE	locrisk527.2	treedater	IQ-TREE
136	2004.20678	BW	TZ	locrisk527.2	treedater	IQ-TREE
137	2000.5000299999999	BW	KE	locrisk527.2	treedater	IQ-TREE
138	1957.1685199999999	BW	ZA	locrisk527.2	treedater	IQ-TREE
139	2001.5000299999999	ZA	TZ	locrisk527.2	treedater	IQ-TREE
140	2009.59033	BW	BG	locrisk527.2	treedater	IQ-TREE
141	1966.43271	BW	ZA	locrisk527.2	treedater	IQ-TREE
142	1974.2893899999999	ZA	BW	locrisk527.2	treedater	IQ-TREE
143	1993.35157	BW	ZA	locrisk527.2	treedater	IQ-TREE
144	2007.5000199999999	ZA	ES	locrisk527.2	treedater	IQ-TREE
145	1959.7908	BW	MW	locrisk527.2	treedater	IQ-TREE
146	1999.49982	MW	BW	locrisk527.2	treedater	IQ-TREE
147	2009.44254	MW	ZA	locrisk527.2	treedater	IQ-TREE
148	2015.49981	MW	TH	locrisk527.2	treedater	IQ-TREE
1	1953.4378400000001	TZ	ZM	locrisk527.3	treedater	IQ-TREE
2	1954.83933	ZM	SE	locrisk527.3	treedater	IQ-TREE
3	2003.5	SE	ZM	locrisk527.3	treedater	IQ-TREE
4	2004.50001	SE	KE	locrisk527.3	treedater	IQ-TREE
5	1968.1123700000001	SE	TZ	locrisk527.3	treedater	IQ-TREE
6	1992.4998000000001	TZ	KE	locrisk527.3	treedater	IQ-TREE
7	1980.4446700000001	SE	ZA	locrisk527.3	treedater	IQ-TREE
8	1973.87563	SE	BR	locrisk527.3	treedater	IQ-TREE
9	2001.49999	BR	UY	locrisk527.3	treedater	IQ-TREE
10	2015.5491999999999	BR	ES	locrisk527.3	treedater	IQ-TREE
11	2001.50001	BR	AR	locrisk527.3	treedater	IQ-TREE
12	1998.5	SE	IL	locrisk527.3	treedater	IQ-TREE
13	2009.4998000000001	SE	ET	locrisk527.3	treedater	IQ-TREE
14	2000.4998000000001	SE	IL	locrisk527.3	treedater	IQ-TREE
15	2009.4998000000001	SE	ET	locrisk527.3	treedater	IQ-TREE
16	2006.4140299999999	SE	KE	locrisk527.3	treedater	IQ-TREE
17	1969.35421	SE	ET	locrisk527.3	treedater	IQ-TREE
18	2009.6736700000001	ET	US	locrisk527.3	treedater	IQ-TREE
19	1999.5	SE	IL	locrisk527.3	treedater	IQ-TREE
20	2009.4998000000001	SE	ET	locrisk527.3	treedater	IQ-TREE
21	1999.50001	SE	IL	locrisk527.3	treedater	IQ-TREE
22	2008.50001	SE	ET	locrisk527.3	treedater	IQ-TREE
23	1961.8126099999999	ZM	TZ	locrisk527.3	treedater	IQ-TREE
24	2006.69714	ZM	TZ	locrisk527.3	treedater	IQ-TREE
25	1998.49999	ZM	ZA	locrisk527.3	treedater	IQ-TREE
26	1970.61751	ZM	BW	locrisk527.3	treedater	IQ-TREE
27	1990.33285	ZM	ZA	locrisk527.3	treedater	IQ-TREE
28	1971.9011700000001	ZM	BW	locrisk527.3	treedater	IQ-TREE
29	2006.0286699999999	ZM	TZ	locrisk527.3	treedater	IQ-TREE
30	2005.4998000000001	ZM	KE	locrisk527.3	treedater	IQ-TREE
31	1974.58951	ZM	SN	locrisk527.3	treedater	IQ-TREE
32	2000.5	ZM	ZA	locrisk527.3	treedater	IQ-TREE
33	1973.05422	ZM	MW	locrisk527.3	treedater	IQ-TREE
34	2001.4998000000001	ZM	BW	locrisk527.3	treedater	IQ-TREE
35	1968.1888200000001	ZM	SE	locrisk527.3	treedater	IQ-TREE
36	2009.49981	SE	ET	locrisk527.3	treedater	IQ-TREE
37	2009.4998000000001	SE	ET	locrisk527.3	treedater	IQ-TREE
38	1999.50001	SE	IL	locrisk527.3	treedater	IQ-TREE
39	2009.49981	SE	ET	locrisk527.3	treedater	IQ-TREE
40	2009.4998000000001	SE	ET	locrisk527.3	treedater	IQ-TREE
41	2002.5	SE	YE	locrisk527.3	treedater	IQ-TREE
42	2003.24793	ZM	ZA	locrisk527.3	treedater	IQ-TREE
43	2003.4997900000001	ZM	TZ	locrisk527.3	treedater	IQ-TREE
44	2001.4997900000001	ZM	BW	locrisk527.3	treedater	IQ-TREE
45	2007.6615400000001	ZM	MW	locrisk527.3	treedater	IQ-TREE
46	2017.16111	ZM	ZA	locrisk527.3	treedater	IQ-TREE
47	2008.9397900000001	ZM	TZ	locrisk527.3	treedater	IQ-TREE
48	1966.78277	ZM	ZA	locrisk527.3	treedater	IQ-TREE
49	2003.82836	ZM	TZ	locrisk527.3	treedater	IQ-TREE
50	2002.6976099999999	ZM	ES	locrisk527.3	treedater	IQ-TREE
51	2015.4997900000001	ZM	SE	locrisk527.3	treedater	IQ-TREE
52	1996.5	ZM	BW	locrisk527.3	treedater	IQ-TREE
53	2004.3409899999999	ZM	ZA	locrisk527.3	treedater	IQ-TREE
54	2009.5711200000001	ZM	SE	locrisk527.3	treedater	IQ-TREE
55	2002.4998000000001	ZM	TZ	locrisk527.3	treedater	IQ-TREE
56	2007.4999	ZM	MW	locrisk527.3	treedater	IQ-TREE
57	1962.99243	ZM	ZA	locrisk527.3	treedater	IQ-TREE
58	1965.3865900000001	ZA	MW	locrisk527.3	treedater	IQ-TREE
59	2001.4998000000001	MW	BW	locrisk527.3	treedater	IQ-TREE
60	1973.9227000000001	ZA	BW	locrisk527.3	treedater	IQ-TREE
61	1993.50001	ZA	MW	locrisk527.3	treedater	IQ-TREE
62	2008.36565	ZA	MW	locrisk527.3	treedater	IQ-TREE
63	2003.4963399999999	ZM	TZ	locrisk527.3	treedater	IQ-TREE
64	2003.49999	ZM	GE	locrisk527.3	treedater	IQ-TREE
65	2004.4396200000001	ZM	TZ	locrisk527.3	treedater	IQ-TREE
66	2007.23353	ZM	MW	locrisk527.3	treedater	IQ-TREE
67	2003.8314	ZM	TZ	locrisk527.3	treedater	IQ-TREE
68	1997.4998000000001	ZM	BW	locrisk527.3	treedater	IQ-TREE
69	2008.6501700000001	ZM	ZA	locrisk527.3	treedater	IQ-TREE
70	2004.4998000000001	ZM	SE	locrisk527.3	treedater	IQ-TREE
71	1970.0051000000001	ZM	TZ	locrisk527.3	treedater	IQ-TREE
72	1966.12267	ZM	MW	locrisk527.3	treedater	IQ-TREE
73	1999.4998000000001	ZM	BW	locrisk527.3	treedater	IQ-TREE
74	2001.5	ZM	TZ	locrisk527.3	treedater	IQ-TREE
75	2003.97389	ZM	TZ	locrisk527.3	treedater	IQ-TREE
76	2012.50001	ZM	SE	locrisk527.3	treedater	IQ-TREE
77	1966.38246	ZM	TZ	locrisk527.3	treedater	IQ-TREE
78	2008.2643700000001	ZM	MW	locrisk527.3	treedater	IQ-TREE
79	1972.53874	ZM	ZA	locrisk527.3	treedater	IQ-TREE
80	2015.47036	ZM	ZA	locrisk527.3	treedater	IQ-TREE
81	1960.56466	ZM	BW	locrisk527.3	treedater	IQ-TREE
82	1995.1842300000001	BW	ZM	locrisk527.3	treedater	IQ-TREE
83	2008.4204500000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
84	2008.97804	BW	ZA	locrisk527.3	treedater	IQ-TREE
85	2007.89168	BW	MW	locrisk527.3	treedater	IQ-TREE
86	2008.8605500000001	BW	MW	locrisk527.3	treedater	IQ-TREE
87	1966.6418200000001	BW	ZM	locrisk527.3	treedater	IQ-TREE
88	1962.27448	BW	ZA	locrisk527.3	treedater	IQ-TREE
89	2014.49999	ZA	US	locrisk527.3	treedater	IQ-TREE
90	2010.6862000000001	ZA	ZM	locrisk527.3	treedater	IQ-TREE
91	2009.05727	ZA	ZM	locrisk527.3	treedater	IQ-TREE
92	2008.38186	ZA	ES	locrisk527.3	treedater	IQ-TREE
93	2008.8961400000001	ES	NG	locrisk527.3	treedater	IQ-TREE
94	2008.8209999999999	ZA	ES	locrisk527.3	treedater	IQ-TREE
95	1995.4997900000001	ZA	IN	locrisk527.3	treedater	IQ-TREE
96	1998.5	ZA	BW	locrisk527.3	treedater	IQ-TREE
97	2007.4997900000001	ZA	SE	locrisk527.3	treedater	IQ-TREE
98	2011.4997900000001	ZA	DE	locrisk527.3	treedater	IQ-TREE
99	2003.4998000000001	BW	ZM	locrisk527.3	treedater	IQ-TREE
100	2005.0272199999999	BW	TZ	locrisk527.3	treedater	IQ-TREE
101	2008.7704000000001	BW	MW	locrisk527.3	treedater	IQ-TREE
102	1964.55664	BW	ZA	locrisk527.3	treedater	IQ-TREE
103	2009.50001	ZA	MW	locrisk527.3	treedater	IQ-TREE
104	2010.6341500000001	ZA	NG	locrisk527.3	treedater	IQ-TREE
105	1997.08377	ZA	MW	locrisk527.3	treedater	IQ-TREE
106	2005.9711400000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
107	2009.3414399999999	BW	ZA	locrisk527.3	treedater	IQ-TREE
108	2005.74657	BW	ZA	locrisk527.3	treedater	IQ-TREE
109	2008.1136000000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
110	1982.5151900000001	BW	ZM	locrisk527.3	treedater	IQ-TREE
111	2005.24981	BW	ZA	locrisk527.3	treedater	IQ-TREE
112	2010.4998000000001	BW	MW	locrisk527.3	treedater	IQ-TREE
113	1965.05133	BW	IN	locrisk527.3	treedater	IQ-TREE
114	2015.49981	IN	PK	locrisk527.3	treedater	IQ-TREE
115	2015.49981	IN	SE	locrisk527.3	treedater	IQ-TREE
116	2015.76567	IN	BE	locrisk527.3	treedater	IQ-TREE
117	1978.8597500000001	IN	NP	locrisk527.3	treedater	IQ-TREE
118	1993.5000199999999	NP	IN	locrisk527.3	treedater	IQ-TREE
119	2012.50001	IN	SE	locrisk527.3	treedater	IQ-TREE
120	1979.79321	IN	CN	locrisk527.3	treedater	IQ-TREE
121	1999.5000199999999	CN	MM	locrisk527.3	treedater	IQ-TREE
122	2001.49999	BW	TZ	locrisk527.3	treedater	IQ-TREE
123	1967.96297	BW	ZA	locrisk527.3	treedater	IQ-TREE
124	2007.19812	BW	ZM	locrisk527.3	treedater	IQ-TREE
125	1969.6015299999999	BW	TZ	locrisk527.3	treedater	IQ-TREE
126	1989.5	BW	ZM	locrisk527.3	treedater	IQ-TREE
127	2006.70264	BW	ZM	locrisk527.3	treedater	IQ-TREE
128	2000.4998000000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
129	1996.5	BW	ZM	locrisk527.3	treedater	IQ-TREE
130	1978.4093500000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
131	1967.0367699999999	BW	TZ	locrisk527.3	treedater	IQ-TREE
132	2001.4998000000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
133	2001.5	BW	DK	locrisk527.3	treedater	IQ-TREE
134	2007.5	BW	MW	locrisk527.3	treedater	IQ-TREE
135	2005.8724999999999	BW	ZA	locrisk527.3	treedater	IQ-TREE
136	2004.7486100000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
137	2005.05727	BW	TZ	locrisk527.3	treedater	IQ-TREE
138	1988.2943600000001	BW	ZM	locrisk527.3	treedater	IQ-TREE
139	1966.2592999999999	BW	TZ	locrisk527.3	treedater	IQ-TREE
140	2000.49999	BW	KE	locrisk527.3	treedater	IQ-TREE
141	1977.15011	BW	SO	locrisk527.3	treedater	IQ-TREE
142	2011.5	SO	SE	locrisk527.3	treedater	IQ-TREE
143	1978.2926600000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
144	2007.5	ZA	ES	locrisk527.3	treedater	IQ-TREE
145	1968.7677000000001	BW	MW	locrisk527.3	treedater	IQ-TREE
146	2015.3090400000001	MW	TH	locrisk527.3	treedater	IQ-TREE
147	2009.4425100000001	MW	ZA	locrisk527.3	treedater	IQ-TREE
148	2009.59031	BW	BG	locrisk527.3	treedater	IQ-TREE
149	1967.16425	BW	ZA	locrisk527.3	treedater	IQ-TREE
150	2001.4997900000001	ZA	BW	locrisk527.3	treedater	IQ-TREE
151	1963.3862100000001	BW	ZA	locrisk527.3	treedater	IQ-TREE
152	2004.2067500000001	ZA	TZ	locrisk527.3	treedater	IQ-TREE
153	1983.3203699999999	ZA	TZ	locrisk527.3	treedater	IQ-TREE
154	2002.49999	ZA	TZ	locrisk527.3	treedater	IQ-TREE
155	2016.6610800000001	ZA	BE	locrisk527.3	treedater	IQ-TREE
156	2012.4998000000001	ZA	SE	locrisk527.3	treedater	IQ-TREE
157	2009.64159	ZA	ZM	locrisk527.3	treedater	IQ-TREE
158	2013.4997900000001	ZA	SE	locrisk527.3	treedater	IQ-TREE
1	2003.24793	TZ	ZA	locrisk574.1	treedater	IQ-TREE
2	1997.4997799999999	TZ	BW	locrisk574.1	treedater	IQ-TREE
3	2007.6615299999999	TZ	MW	locrisk574.1	treedater	IQ-TREE
4	1950.7991099999999	TZ	SE	locrisk574.1	treedater	IQ-TREE
5	2003.5	SE	ZM	locrisk574.1	treedater	IQ-TREE
6	2004.49999	SE	KE	locrisk574.1	treedater	IQ-TREE
7	1965.0732499999999	SE	TZ	locrisk574.1	treedater	IQ-TREE
8	1992.4997899999998	TZ	KE	locrisk574.1	treedater	IQ-TREE
9	1978.22207	SE	ZA	locrisk574.1	treedater	IQ-TREE
10	1968.7212199999999	SE	BR	locrisk574.1	treedater	IQ-TREE
11	2015.5492099999999	BR	ES	locrisk574.1	treedater	IQ-TREE
12	2001.5	BR	UY	locrisk574.1	treedater	IQ-TREE
13	2001.9654399999999	BR	AR	locrisk574.1	treedater	IQ-TREE
14	2000.4997899999998	SE	IL	locrisk574.1	treedater	IQ-TREE
15	2009.4997899999998	SE	ET	locrisk574.1	treedater	IQ-TREE
16	1998.5	SE	IL	locrisk574.1	treedater	IQ-TREE
17	2009.4998000000001	SE	ET	locrisk574.1	treedater	IQ-TREE
18	2006.4997899999998	SE	KE	locrisk574.1	treedater	IQ-TREE
19	1966.27414	SE	ET	locrisk574.1	treedater	IQ-TREE
20	2009.1723	ET	US	locrisk574.1	treedater	IQ-TREE
21	1999.50001	SE	IL	locrisk574.1	treedater	IQ-TREE
22	2009.49981	SE	ET	locrisk574.1	treedater	IQ-TREE
23	1999.5	SE	IL	locrisk574.1	treedater	IQ-TREE
24	2009.15787	SE	ET	locrisk574.1	treedater	IQ-TREE
25	1952.5419899999999	TZ	ZM	locrisk574.1	treedater	IQ-TREE
26	2008.9397899999999	ZM	TZ	locrisk574.1	treedater	IQ-TREE
27	2012.2031299999999	ZM	ZA	locrisk574.1	treedater	IQ-TREE
28	2003.5	ZM	GE	locrisk574.1	treedater	IQ-TREE
29	2003.4998000000001	ZM	TZ	locrisk574.1	treedater	IQ-TREE
30	2004.4396299999999	ZM	TZ	locrisk574.1	treedater	IQ-TREE
31	2008.6501799999999	ZM	ZA	locrisk574.1	treedater	IQ-TREE
32	1997.4998000000001	ZM	BW	locrisk574.1	treedater	IQ-TREE
33	2001.4998000000001	ZM	ZA	locrisk574.1	treedater	IQ-TREE
34	1966.66346	ZM	TZ	locrisk574.1	treedater	IQ-TREE
35	2004.4997899999998	ZM	SE	locrisk574.1	treedater	IQ-TREE
36	2002.4010799999999	ZM	ES	locrisk574.1	treedater	IQ-TREE
37	2015.4997899999998	ZM	SE	locrisk574.1	treedater	IQ-TREE
38	1996.5	ZM	BW	locrisk574.1	treedater	IQ-TREE
39	2004.3409899999999	ZM	ZA	locrisk574.1	treedater	IQ-TREE
40	2009.5711200000001	ZM	SE	locrisk574.1	treedater	IQ-TREE
41	2002.4997899999998	ZM	TZ	locrisk574.1	treedater	IQ-TREE
42	2007.4999	ZM	MW	locrisk574.1	treedater	IQ-TREE
43	1958.3132799999998	ZM	BW	locrisk574.1	treedater	IQ-TREE
44	1968.2638399999998	BW	ZA	locrisk574.1	treedater	IQ-TREE
45	2007.1172899999999	BW	MW	locrisk574.1	treedater	IQ-TREE
46	2003.6603699999998	BW	TZ	locrisk574.1	treedater	IQ-TREE
47	2009.50001	BW	MW	locrisk574.1	treedater	IQ-TREE
48	2007.85607	BW	MW	locrisk574.1	treedater	IQ-TREE
49	1970.85041	BW	ZA	locrisk574.1	treedater	IQ-TREE
50	1961.1807899999999	BW	ZA	locrisk574.1	treedater	IQ-TREE
51	2001.49999	ZA	TZ	locrisk574.1	treedater	IQ-TREE
52	1993.5	ZA	MW	locrisk574.1	treedater	IQ-TREE
53	2008.36564	ZA	MW	locrisk574.1	treedater	IQ-TREE
54	2003.8314	ZM	TZ	locrisk574.1	treedater	IQ-TREE
55	2006.69715	ZM	TZ	locrisk574.1	treedater	IQ-TREE
56	1998.49999	ZM	ZA	locrisk574.1	treedater	IQ-TREE
57	2000.4997899999998	ZM	BW	locrisk574.1	treedater	IQ-TREE
58	1969.17434	ZM	BW	locrisk574.1	treedater	IQ-TREE
59	1990.33286	ZM	ZA	locrisk574.1	treedater	IQ-TREE
60	2006.02865	ZM	TZ	locrisk574.1	treedater	IQ-TREE
61	2005.4997799999999	ZM	KE	locrisk574.1	treedater	IQ-TREE
62	1972.4532799999999	ZM	SN	locrisk574.1	treedater	IQ-TREE
63	2000.49999	ZM	ZA	locrisk574.1	treedater	IQ-TREE
64	1969.6607999999999	ZM	MW	locrisk574.1	treedater	IQ-TREE
65	1960.5727299999999	ZM	SE	locrisk574.1	treedater	IQ-TREE
66	2009.4998000000001	SE	ET	locrisk574.1	treedater	IQ-TREE
67	2008.5	SE	ET	locrisk574.1	treedater	IQ-TREE
68	1965.5016699999999	SE	ET	locrisk574.1	treedater	IQ-TREE
69	1999.5	SE	IL	locrisk574.1	treedater	IQ-TREE
70	2002.5	SE	YE	locrisk574.1	treedater	IQ-TREE
71	1955.34122	ZM	BW	locrisk574.1	treedater	IQ-TREE
72	1959.1101999999998	BW	TZ	locrisk574.1	treedater	IQ-TREE
73	2008.4204299999999	TZ	ZA	locrisk574.1	treedater	IQ-TREE
74	1965.5768699999999	BW	MW	locrisk574.1	treedater	IQ-TREE
75	2008.15788	BW	MW	locrisk574.1	treedater	IQ-TREE
76	2009.3536999999999	BW	ZM	locrisk574.1	treedater	IQ-TREE
77	2015.55188	BW	ZA	locrisk574.1	treedater	IQ-TREE
78	2006.6772799999999	BW	ZM	locrisk574.1	treedater	IQ-TREE
79	2003.9738600000001	BW	TZ	locrisk574.1	treedater	IQ-TREE
80	2008.7703799999999	BW	MW	locrisk574.1	treedater	IQ-TREE
81	1960.13924	BW	MW	locrisk574.1	treedater	IQ-TREE
82	1968.5634299999999	MW	ZA	locrisk574.1	treedater	IQ-TREE
83	2010.4998000000001	BW	MW	locrisk574.1	treedater	IQ-TREE
84	2012.50001	BW	SE	locrisk574.1	treedater	IQ-TREE
85	1999.5	BW	ZA	locrisk574.1	treedater	IQ-TREE
86	2012.0585099999998	BW	ZM	locrisk574.1	treedater	IQ-TREE
87	2010.1909000000001	BW	MW	locrisk574.1	treedater	IQ-TREE
88	2008.97804	BW	ZA	locrisk574.1	treedater	IQ-TREE
89	2005.05727	BW	TZ	locrisk574.1	treedater	IQ-TREE
90	1985.2792199999999	BW	ZM	locrisk574.1	treedater	IQ-TREE
91	2001.5	BW	TZ	locrisk574.1	treedater	IQ-TREE
92	1967.69686	BW	ZA	locrisk574.1	treedater	IQ-TREE
93	1958.0420099999999	BW	ZA	locrisk574.1	treedater	IQ-TREE
94	2001.5	ZA	TZ	locrisk574.1	treedater	IQ-TREE
95	2014.5	ZA	US	locrisk574.1	treedater	IQ-TREE
96	1999.4998000000001	ZA	BW	locrisk574.1	treedater	IQ-TREE
97	2008.3559599999999	ZA	ES	locrisk574.1	treedater	IQ-TREE
98	2008.93372	ES	NG	locrisk574.1	treedater	IQ-TREE
99	2010.6861999999999	ZA	ZM	locrisk574.1	treedater	IQ-TREE
100	2008.3333699999998	ZA	ES	locrisk574.1	treedater	IQ-TREE
101	2009.05728	ZA	ZM	locrisk574.1	treedater	IQ-TREE
102	1995.4997899999998	ZA	IN	locrisk574.1	treedater	IQ-TREE
103	1998.49999	ZA	BW	locrisk574.1	treedater	IQ-TREE
104	2007.4997899999998	ZA	SE	locrisk574.1	treedater	IQ-TREE
105	2011.4998000000001	ZA	DE	locrisk574.1	treedater	IQ-TREE
106	1960.7436599999999	BW	ZM	locrisk574.1	treedater	IQ-TREE
107	2003.8287499999999	BW	ZA	locrisk574.1	treedater	IQ-TREE
108	2007.5	BW	MW	locrisk574.1	treedater	IQ-TREE
109	2005.5683899999999	BW	ZA	locrisk574.1	treedater	IQ-TREE
110	2004.7470699999999	BW	ZA	locrisk574.1	treedater	IQ-TREE
111	2004.2488899999998	BW	ZA	locrisk574.1	treedater	IQ-TREE
112	2005.87249	BW	ZA	locrisk574.1	treedater	IQ-TREE
113	2003.4998000000001	BW	ZM	locrisk574.1	treedater	IQ-TREE
114	1989.5	BW	ZM	locrisk574.1	treedater	IQ-TREE
115	2006.70264	BW	ZM	locrisk574.1	treedater	IQ-TREE
116	2000.4998000000001	BW	ZA	locrisk574.1	treedater	IQ-TREE
117	1996.50001	BW	ZM	locrisk574.1	treedater	IQ-TREE
118	1976.4647	BW	ZA	locrisk574.1	treedater	IQ-TREE
119	1963.85175	BW	TZ	locrisk574.1	treedater	IQ-TREE
120	2001.49981	BW	ZA	locrisk574.1	treedater	IQ-TREE
121	2001.50001	BW	DK	locrisk574.1	treedater	IQ-TREE
122	2006.924	BW	ZM	locrisk574.1	treedater	IQ-TREE
123	1964.8850599999998	BW	ZA	locrisk574.1	treedater	IQ-TREE
