"Metastates","Degree.Centrality","Indegree.Centrality","Outdegree.Centrality","Betweenness.Centrality","Closeness.Centrality","Source.Hub.Ratio","dataset","mlt"
"MM",1,1,0,0,0.00934579439252336,0,"locrisk468.3","RAxML-NG"
"MW",6,2,4,0,0.0172413793103448,0.666666666666667,"locrisk468.3","RAxML-NG"
"NG",2,2,0,0,0.0140845070422535,0,"locrisk468.3","RAxML-NG"
"NP",2,1,1,0,0.0121951219512195,0.5,"locrisk468.3","RAxML-NG"
"PK",1,1,0,0,0.0121951219512195,0,"locrisk468.3","RAxML-NG"
"SE",17,8,9,159.983333333333,0.0232558139534884,0.529411764705882,"locrisk468.3","RAxML-NG"
"SN",1,1,0,0,0.0128205128205128,0,"locrisk468.3","RAxML-NG"
"SO",1,1,0,0,0.0142857142857143,0,"locrisk468.3","RAxML-NG"
"TH",1,1,0,0,0.0128205128205128,0,"locrisk468.3","RAxML-NG"
"TZ",9,4,5,7.88333333333333,0.0175438596491228,0.555555555555556,"locrisk468.3","RAxML-NG"
"US",2,2,0,0,0.0131578947368421,0,"locrisk468.3","RAxML-NG"
"UY",1,1,0,0,0.0113636363636364,0,"locrisk468.3","RAxML-NG"
"YE",1,1,0,0,0.0142857142857143,0,"locrisk468.3","RAxML-NG"
"ZA",16,5,11,70.35,0.0222222222222222,0.6875,"locrisk468.3","RAxML-NG"
"ZM",16,4,12,64.15,0.0196078431372549,0.75,"locrisk468.3","RAxML-NG"
"AR",1,1,0,0,0.0113636363636364,0,"locrisk527.1","RAxML-NG"
"BE",3,2,1,0,0.0161290322580645,0.333333333333333,"locrisk527.1","RAxML-NG"
"BG",1,1,0,0,0.0135135135135135,0,"locrisk527.1","RAxML-NG"
"BR",5,1,4,26.6666666666667,0.0163934426229508,0.8,"locrisk527.1","RAxML-NG"
"BW",11,5,6,35.6666666666667,0.0185185185185185,0.545454545454545,"locrisk527.1","RAxML-NG"
"CN",2,1,1,13,0.0123456790123457,0.5,"locrisk527.1","RAxML-NG"
"DE",1,1,0,0,0.0135135135135135,0,"locrisk527.1","RAxML-NG"
"DK",1,1,0,0,0.0135135135135135,0,"locrisk527.1","RAxML-NG"
"ES",5,3,2,15.5,0.0153846153846154,0.4,"locrisk527.1","RAxML-NG"
"ET",3,1,2,9,0.0149253731343284,0.666666666666667,"locrisk527.1","RAxML-NG"
"GE",1,1,0,0,0.0116279069767442,0,"locrisk527.1","RAxML-NG"
"IL",3,2,1,14,0.0147058823529412,0.333333333333333,"locrisk527.1","RAxML-NG"
"IN",8,3,5,71.5,0.0178571428571429,0.625,"locrisk527.1","RAxML-NG"
"KE",4,3,1,11,0.0149253731343284,0.25,"locrisk527.1","RAxML-NG"
"MM",1,1,0,0,0.00925925925925926,0,"locrisk527.1","RAxML-NG"
"MW",9,4,5,0,0.0163934426229508,0.555555555555556,"locrisk527.1","RAxML-NG"
"NG",2,1,1,4,0.0116279069767442,0.5,"locrisk527.1","RAxML-NG"
"NP",2,1,1,0,0.0120481927710843,0.5,"locrisk527.1","RAxML-NG"
"PK",1,1,0,0,0.0120481927710843,0,"locrisk527.1","RAxML-NG"
"SE",17,7,10,140.333333333333,0.0217391304347826,0.588235294117647,"locrisk527.1","RAxML-NG"
"SN",2,1,1,27,0.0120481927710843,0.5,"locrisk527.1","RAxML-NG"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk527.1","RAxML-NG"
"TH",1,1,0,0,0.0123456790123457,0,"locrisk527.1","RAxML-NG"
"TZ",12,5,7,16.3333333333333,0.0169491525423729,0.583333333333333,"locrisk527.1","RAxML-NG"
"US",2,2,0,0,0.0111111111111111,0,"locrisk527.1","RAxML-NG"
"UY",1,1,0,0,0.0113636363636364,0,"locrisk527.1","RAxML-NG"
"YE",1,1,0,0,0.0105263157894737,0,"locrisk527.1","RAxML-NG"
"ZA",17,6,11,89.3333333333333,0.0212765957446809,0.647058823529412,"locrisk527.1","RAxML-NG"
"ZM",12,6,6,82.6666666666667,0.0172413793103448,0.5,"locrisk527.1","RAxML-NG"
"AR",1,1,0,0,0.0119047619047619,0,"locrisk527.2","RAxML-NG"
"BE",3,2,1,23,0.0169491525423729,0.333333333333333,"locrisk527.2","RAxML-NG"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk527.2","RAxML-NG"
"BR",5,1,4,27.5,0.0175438596491228,0.8,"locrisk527.2","RAxML-NG"
"BW",13,4,9,35.0833333333333,0.02,0.692307692307692,"locrisk527.2","RAxML-NG"
"CN",3,1,2,36,0.0151515151515152,0.666666666666667,"locrisk527.2","RAxML-NG"
"DE",1,1,0,0,0.0142857142857143,0,"locrisk527.2","RAxML-NG"
"DK",2,1,1,0,0.0149253731343284,0.5,"locrisk527.2","RAxML-NG"
"ES",6,4,2,3.6,0.0163934426229508,0.333333333333333,"locrisk527.2","RAxML-NG"
"ET",5,2,3,3.9,0.015625,0.6,"locrisk527.2","RAxML-NG"
"GE",1,1,0,0,0.0123456790123457,0,"locrisk527.2","RAxML-NG"
"IL",2,2,0,0,0.0138888888888889,0,"locrisk527.2","RAxML-NG"
"IN",7,3,4,73.75,0.0172413793103448,0.571428571428571,"locrisk527.2","RAxML-NG"
"KE",4,4,0,0,0.0161290322580645,0,"locrisk527.2","RAxML-NG"
"MM",1,1,0,0,0.010752688172043,0,"locrisk527.2","RAxML-NG"
"MW",7,3,4,13,0.0163934426229508,0.571428571428571,"locrisk527.2","RAxML-NG"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk527.2","RAxML-NG"
"NP",2,1,1,0,0.0117647058823529,0.5,"locrisk527.2","RAxML-NG"
"PK",1,1,0,0,0.0117647058823529,0,"locrisk527.2","RAxML-NG"
"SE",17,7,10,172.633333333333,0.0212765957446809,0.588235294117647,"locrisk527.2","RAxML-NG"
"SN",1,1,0,0,0.0126582278481013,0,"locrisk527.2","RAxML-NG"
"SO",1,1,0,0,0.0135135135135135,0,"locrisk527.2","RAxML-NG"
"TH",1,1,0,0,0.0113636363636364,0,"locrisk527.2","RAxML-NG"
"TZ",10,5,5,16.95,0.0185185185185185,0.5,"locrisk527.2","RAxML-NG"
"US",2,2,0,0,0.0149253731343284,0,"locrisk527.2","RAxML-NG"
"UY",1,1,0,0,0.0119047619047619,0,"locrisk527.2","RAxML-NG"
"YE",1,1,0,0,0.0135135135135135,0,"locrisk527.2","RAxML-NG"
"ZA",18,5,13,112.75,0.0232558139534884,0.722222222222222,"locrisk527.2","RAxML-NG"
"ZM",15,7,8,77.8333333333333,0.0192307692307692,0.533333333333333,"locrisk527.2","RAxML-NG"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk527.3","RAxML-NG"
"BE",3,2,1,0,0.0169491525423729,0.333333333333333,"locrisk527.3","RAxML-NG"
"BG",2,1,1,0,0.0147058823529412,0.5,"locrisk527.3","RAxML-NG"
"BR",5,1,4,23.3333333333333,0.0169491525423729,0.8,"locrisk527.3","RAxML-NG"
"BW",11,5,6,13.9833333333333,0.0178571428571429,0.545454545454545,"locrisk527.3","RAxML-NG"
"CN",2,1,1,12,0.0126582278481013,0.5,"locrisk527.3","RAxML-NG"
"DE",1,1,0,0,0.0142857142857143,0,"locrisk527.3","RAxML-NG"
"DK",1,1,0,0,0.0142857142857143,0,"locrisk527.3","RAxML-NG"
"ES",7,3,4,8.2,0.0178571428571429,0.571428571428571,"locrisk527.3","RAxML-NG"
"ET",3,1,2,2.25,0.0142857142857143,0.666666666666667,"locrisk527.3","RAxML-NG"
"GE",1,1,0,0,0.0123456790123457,0,"locrisk527.3","RAxML-NG"
"IL",2,2,0,0,0.0140845070422535,0,"locrisk527.3","RAxML-NG"
"IN",8,3,5,70.1666666666667,0.0185185185185185,0.625,"locrisk527.3","RAxML-NG"
"KE",4,4,0,0,0.0153846153846154,0,"locrisk527.3","RAxML-NG"
"MM",1,1,0,0,0.00943396226415094,0,"locrisk527.3","RAxML-NG"
"MW",10,5,5,40.75,0.0163934426229508,0.5,"locrisk527.3","RAxML-NG"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk527.3","RAxML-NG"
"NP",2,1,1,0,0.0123456790123457,0.5,"locrisk527.3","RAxML-NG"
"PK",1,1,0,0,0.0123456790123457,0,"locrisk527.3","RAxML-NG"
"SE",16,6,10,128.45,0.0217391304347826,0.625,"locrisk527.3","RAxML-NG"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk527.3","RAxML-NG"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk527.3","RAxML-NG"
"TH",1,1,0,0,0.0113636363636364,0,"locrisk527.3","RAxML-NG"
"TZ",9,5,4,7.11666666666667,0.0175438596491228,0.444444444444444,"locrisk527.3","RAxML-NG"
"US",2,2,0,0,0.0149253731343284,0,"locrisk527.3","RAxML-NG"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk527.3","RAxML-NG"
"YE",1,1,0,0,0.0136986301369863,0,"locrisk527.3","RAxML-NG"
"ZA",19,6,13,117.55,0.0232558139534884,0.684210526315789,"locrisk527.3","RAxML-NG"
"ZM",14,5,9,38.2,0.0185185185185185,0.642857142857143,"locrisk527.3","RAxML-NG"
"AR",1,1,0,0,0.0116279069767442,0,"locrisk574.1","RAxML-NG"
"BE",3,2,1,0,0.0169491525423729,0.333333333333333,"locrisk574.1","RAxML-NG"
"BG",1,1,0,0,0.0142857142857143,0,"locrisk574.1","RAxML-NG"
"BR",5,1,4,23.5,0.0169491525423729,0.8,"locrisk574.1","RAxML-NG"
"BW",10,5,5,15.9166666666667,0.0178571428571429,0.5,"locrisk574.1","RAxML-NG"
"CN",2,1,1,12,0.0126582278481013,0.5,"locrisk574.1","RAxML-NG"
"DE",1,1,0,0,0.0142857142857143,0,"locrisk574.1","RAxML-NG"
"DK",2,1,1,0,0.0149253731343284,0.5,"locrisk574.1","RAxML-NG"
"ES",5,3,2,9,0.0172413793103448,0.4,"locrisk574.1","RAxML-NG"
"ET",3,1,2,2.75,0.0144927536231884,0.666666666666667,"locrisk574.1","RAxML-NG"
"GE",1,1,0,0,0.0120481927710843,0,"locrisk574.1","RAxML-NG"
"IL",2,2,0,0,0.0142857142857143,0,"locrisk574.1","RAxML-NG"
"IN",8,3,5,89,0.0185185185185185,0.625,"locrisk574.1","RAxML-NG"
"KE",4,4,0,0,0.0158730158730159,0,"locrisk574.1","RAxML-NG"
"MM",1,1,0,0,0.00943396226415094,0,"locrisk574.1","RAxML-NG"
"MW",7,4,3,4.08333333333333,0.0158730158730159,0.428571428571429,"locrisk574.1","RAxML-NG"
"NG",2,2,0,0,0.0144927536231884,0,"locrisk574.1","RAxML-NG"
"NP",2,1,1,0,0.0123456790123457,0.5,"locrisk574.1","RAxML-NG"
"PK",1,1,0,0,0.0123456790123457,0,"locrisk574.1","RAxML-NG"
"SE",16,6,10,143.166666666667,0.0222222222222222,0.625,"locrisk574.1","RAxML-NG"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk574.1","RAxML-NG"
"SO",1,1,0,0,0.0138888888888889,0,"locrisk574.1","RAxML-NG"
"TH",1,1,0,0,0.0120481927710843,0,"locrisk574.1","RAxML-NG"
"TZ",12,5,7,22.1666666666667,0.0178571428571429,0.583333333333333,"locrisk574.1","RAxML-NG"
"US",2,2,0,0,0.0149253731343284,0,"locrisk574.1","RAxML-NG"
"UY",1,1,0,0,0.0116279069767442,0,"locrisk574.1","RAxML-NG"
"YE",1,1,0,0,0.0138888888888889,0,"locrisk574.1","RAxML-NG"
"ZA",18,5,13,109.5,0.0232558139534884,0.722222222222222,"locrisk574.1","RAxML-NG"
"ZM",12,4,8,40.9166666666667,0.0185185185185185,0.666666666666667,"locrisk574.1","RAxML-NG"
"AR",1,1,0,0,0.0113636363636364,0,"locrisk574.2","RAxML-NG"
"BE",3,2,1,0,0.0163934426229508,0.333333333333333,"locrisk574.2","RAxML-NG"
"BG",1,1,0,0,0.0138888888888889,0,"locrisk574.2","RAxML-NG"
"BR",5,1,4,19.3333333333333,0.0163934426229508,0.8,"locrisk574.2","RAxML-NG"
"BW",12,5,7,20.8333333333333,0.0181818181818182,0.583333333333333,"locrisk574.2","RAxML-NG"
"CN",2,1,1,10,0.0121951219512195,0.5,"locrisk574.2","RAxML-NG"
"DE",1,1,0,0,0.0138888888888889,0,"locrisk574.2","RAxML-NG"
"DK",1,1,0,0,0.0121951219512195,0,"locrisk574.2","RAxML-NG"
"ES",4,3,1,1,0.0158730158730159,0.25,"locrisk574.2","RAxML-NG"
"ET",3,1,2,2,0.0144927536231884,0.666666666666667,"locrisk574.2","RAxML-NG"
"GE",1,1,0,0,0.0125,0,"locrisk574.2","RAxML-NG"
"IL",2,2,0,0,0.0142857142857143,0,"locrisk574.2","RAxML-NG"
"IN",7,2,5,59,0.0175438596491228,0.714285714285714,"locrisk574.2","RAxML-NG"
"KE",4,4,0,0,0.0161290322580645,0,"locrisk574.2","RAxML-NG"
"MM",1,1,0,0,0.00917431192660551,0,"locrisk574.2","RAxML-NG"
"MW",6,2,4,0,0.0158730158730159,0.666666666666667,"locrisk574.2","RAxML-NG"
"NG",2,2,0,0,0.0140845070422535,0,"locrisk574.2","RAxML-NG"
"NP",2,1,1,0,0.0119047619047619,0.5,"locrisk574.2","RAxML-NG"
"PK",1,1,0,0,0.0119047619047619,0,"locrisk574.2","RAxML-NG"
"SE",16,6,10,110.5,0.0222222222222222,0.625,"locrisk574.2","RAxML-NG"
"SN",1,1,0,0,0.0125,0,"locrisk574.2","RAxML-NG"
"SO",1,1,0,0,0.0138888888888889,0,"locrisk574.2","RAxML-NG"
"TH",1,1,0,0,0.0121951219512195,0,"locrisk574.2","RAxML-NG"
"TZ",10,5,5,2.83333333333333,0.0175438596491228,0.5,"locrisk574.2","RAxML-NG"
"US",2,2,0,0,0.012987012987013,0,"locrisk574.2","RAxML-NG"
"UY",1,1,0,0,0.0113636363636364,0,"locrisk574.2","RAxML-NG"
"YE",1,1,0,0,0.0138888888888889,0,"locrisk574.2","RAxML-NG"
"ZA",17,6,11,89.8333333333333,0.0222222222222222,0.647058823529412,"locrisk574.2","RAxML-NG"
"ZM",15,5,10,33.6666666666667,0.0188679245283019,0.666666666666667,"locrisk574.2","RAxML-NG"
"AR",1,1,0,0,0.0114942528735632,0,"locrisk574.3","RAxML-NG"
"BE",3,2,1,0,0.0166666666666667,0.333333333333333,"locrisk574.3","RAxML-NG"
"BG",1,1,0,0,0.0144927536231884,0,"locrisk574.3","RAxML-NG"
"BR",5,1,4,23.3333333333333,0.0166666666666667,0.8,"locrisk574.3","RAxML-NG"
"BW",10,5,5,12.7833333333333,0.0175438596491228,0.5,"locrisk574.3","RAxML-NG"
"CN",2,1,1,12,0.0123456790123457,0.5,"locrisk574.3","RAxML-NG"
"DE",1,1,0,0,0.0144927536231884,0,"locrisk574.3","RAxML-NG"
"DK",1,1,0,0,0.0144927536231884,0,"locrisk574.3","RAxML-NG"
"ES",5,3,2,2.86666666666667,0.0161290322580645,0.4,"locrisk574.3","RAxML-NG"
"ET",7,2,5,15.25,0.0169491525423729,0.714285714285714,"locrisk574.3","RAxML-NG"
"GE",1,1,0,0,0.0119047619047619,0,"locrisk574.3","RAxML-NG"
"IL",2,2,0,0,0.0142857142857143,0,"locrisk574.3","RAxML-NG"
"IN",7,2,5,67,0.0178571428571429,0.714285714285714,"locrisk574.3","RAxML-NG"
"KE",4,4,0,0,0.0153846153846154,0,"locrisk574.3","RAxML-NG"
"MM",1,1,0,0,0.00925925925925926,0,"locrisk574.3","RAxML-NG"
"MW",8,4,4,1.06666666666667,0.0161290322580645,0.5,"locrisk574.3","RAxML-NG"
"NG",2,2,0,0,0.0147058823529412,0,"locrisk574.3","RAxML-NG"
"NP",2,1,1,0,0.0120481927710843,0.5,"locrisk574.3","RAxML-NG"
"PK",1,1,0,0,0.0120481927710843,0,"locrisk574.3","RAxML-NG"
"SE",15,6,9,113.666666666667,0.0217391304347826,0.6,"locrisk574.3","RAxML-NG"
"SN",1,1,0,0,0.0123456790123457,0,"locrisk574.3","RAxML-NG"
"SO",1,1,0,0,0.0136986301369863,0,"locrisk574.3","RAxML-NG"
"TH",1,1,0,0,0.0119047619047619,0,"locrisk574.3","RAxML-NG"
"TZ",12,5,7,19.1666666666667,0.0175438596491228,0.583333333333333,"locrisk574.3","RAxML-NG"
"US",2,2,0,0,0.0151515151515152,0,"locrisk574.3","RAxML-NG"
"UY",1,1,0,0,0.0114942528735632,0,"locrisk574.3","RAxML-NG"
"YE",1,1,0,0,0.0116279069767442,0,"locrisk574.3","RAxML-NG"
"ZA",20,7,13,128.85,0.0238095238095238,0.65,"locrisk574.3","RAxML-NG"
"ZM",14,5,9,49.0166666666667,0.0185185185185185,0.642857142857143,"locrisk574.3","RAxML-NG"
